Time (UTCG),Lat (deg),Lon (deg),Alt (km),x/Magnitude,y/Magnitude,z/Magnitude,x (nT),y (nT),z (nT),x (deg/sec),y (deg/sec),z (deg/sec),q1,q2,q3,q4
22 Mar 2013 16:39:55.4,29.795,-65.628,555.248831,-0.599478,-0.175947,-0.780813,24023.01,9516.99,22422.67,1.161335,-0.739875,0.762878,0.400958,-0.604672,-0.647957,0.231852
22 Mar 2013 16:39:55.5,29.789,-65.629,555.24684,-0.60072,-0.176729,-0.779681,24060.55,9536.16,22370.23,1.161239,-0.739656,0.762889,0.400372,-0.605745,-0.647448,0.231486
22 Mar 2013 16:39:55.6,29.782,-65.631,555.244848,-0.601962,-0.177507,-0.778546,24098.05,9555.17,22317.69,1.161142,-0.739437,0.7629,0.399785,-0.606817,-0.646938,0.23112
22 Mar 2013 16:39:55.7,29.776,-65.632,555.242858,-0.603202,-0.178282,-0.777408,24135.5,9574.01,22265.08,1.161046,-0.739218,0.76291,0.399197,-0.607887,-0.646427,0.230754
22 Mar 2013 16:39:55.8,29.77,-65.634,555.240867,-0.604442,-0.179052,-0.776267,24172.9,9592.7,22212.38,1.16095,-0.738999,0.762919,0.398609,-0.608956,-0.645914,0.230388
22 Mar 2013 16:39:55.9,29.764,-65.635,555.238877,-0.605682,-0.179818,-0.775123,24210.25,9611.22,22159.6,1.160854,-0.738779,0.762929,0.39802,-0.610024,-0.6454,0.230021
22 Mar 2013 16:39:56.0,29.758,-65.637,555.236887,-0.60692,-0.18058,-0.773976,24247.56,9629.59,22106.74,1.160759,-0.73856,0.762938,0.397431,-0.61109,-0.644885,0.229654
22 Mar 2013 16:39:56.1,29.751,-65.638,555.234897,-0.608158,-0.181337,-0.772826,24284.82,9647.79,22053.79,1.160664,-0.73834,0.762946,0.39684,-0.612155,-0.644369,0.229287
22 Mar 2013 16:39:56.2,29.745,-65.64,555.232908,-0.609395,-0.182091,-0.771674,24322.03,9665.83,22000.76,1.160569,-0.738121,0.762954,0.39625,-0.613219,-0.643851,0.22892
22 Mar 2013 16:39:56.3,29.739,-65.641,555.230918,-0.610631,-0.182841,-0.770518,24359.19,9683.71,21947.66,1.160475,-0.737901,0.762962,0.395658,-0.614282,-0.643332,0.228552
22 Mar 2013 16:39:56.4,29.733,-65.643,555.228929,-0.611867,-0.183586,-0.76936,24396.3,9701.43,21894.47,1.160381,-0.737681,0.76297,0.395066,-0.615343,-0.642812,0.228184
22 Mar 2013 16:39:56.5,29.727,-65.644,555.226941,-0.613101,-0.184327,-0.768199,24433.36,9718.99,21841.2,1.160287,-0.737461,0.762977,0.394473,-0.616404,-0.642291,0.227815
22 Mar 2013 16:39:56.6,29.72,-65.646,555.224952,-0.614335,-0.185064,-0.767035,24470.38,9736.39,21787.85,1.160193,-0.737241,0.762984,0.39388,-0.617463,-0.641768,0.227447
22 Mar 2013 16:39:56.7,29.714,-65.647,555.222964,-0.615568,-0.185797,-0.765869,24507.34,9753.62,21734.42,1.1601,-0.737021,0.76299,0.393286,-0.61852,-0.641244,0.227078
22 Mar 2013 16:39:56.8,29.708,-65.649,555.220976,-0.6168,-0.186526,-0.764699,24544.26,9770.7,21680.92,1.160007,-0.736801,0.762996,0.392691,-0.619577,-0.640719,0.226709
22 Mar 2013 16:39:56.9,29.702,-65.65,555.218988,-0.618032,-0.187251,-0.763527,24581.12,9787.61,21627.33,1.159914,-0.736581,0.763002,0.392096,-0.620632,-0.640193,0.226339
22 Mar 2013 16:39:57.0,29.695,-65.652,555.217001,-0.619262,-0.187972,-0.762352,24617.93,9804.36,21573.67,1.159822,-0.73636,0.763007,0.3915,-0.621686,-0.639666,0.22597
22 Mar 2013 16:39:57.1,29.689,-65.653,555.215013,-0.620492,-0.188688,-0.761174,24654.7,9820.95,21519.93,1.15973,-0.73614,0.763012,0.390903,-0.622739,-0.639137,0.2256
22 Mar 2013 16:39:57.2,29.683,-65.655,555.213026,-0.621721,-0.1894,-0.759994,24691.41,9837.38,21466.11,1.159638,-0.735919,0.763017,0.390306,-0.62379,-0.638607,0.22523
22 Mar 2013 16:39:57.3,29.677,-65.656,555.21104,-0.622949,-0.190109,-0.758811,24728.07,9853.64,21412.22,1.159546,-0.735699,0.763021,0.389708,-0.62484,-0.638076,0.224859
22 Mar 2013 16:39:57.4,29.671,-65.658,555.209053,-0.624176,-0.190813,-0.757625,24764.67,9869.75,21358.24,1.159455,-0.735478,0.763025,0.38911,-0.625889,-0.637543,0.224488
22 Mar 2013 16:39:57.5,29.664,-65.659,555.207067,-0.625402,-0.191512,-0.756436,24801.23,9885.69,21304.2,1.159364,-0.735257,0.763029,0.38851,-0.626937,-0.63701,0.224117
22 Mar 2013 16:39:57.6,29.658,-65.661,555.205081,-0.626627,-0.192208,-0.755244,24837.73,9901.47,21250.07,1.159273,-0.735036,0.763032,0.387911,-0.627983,-0.636475,0.223746
22 Mar 2013 16:39:57.7,29.652,-65.662,555.203095,-0.627852,-0.1929,-0.75405,24874.18,9917.09,21195.88,1.159182,-0.734815,0.763035,0.38731,-0.629028,-0.635939,0.223374
22 Mar 2013 16:39:57.8,29.646,-65.664,555.20111,-0.629075,-0.193587,-0.752853,24910.58,9932.54,21141.6,1.159092,-0.734594,0.763037,0.386709,-0.630072,-0.635401,0.223003
22 Mar 2013 16:39:57.9,29.64,-65.665,555.199125,-0.630298,-0.19427,-0.751654,24946.93,9947.84,21087.26,1.159002,-0.734373,0.763039,0.386108,-0.631115,-0.634863,0.22263
22 Mar 2013 16:39:58.0,29.633,-65.667,555.19714,-0.63152,-0.194949,-0.750452,24983.22,9962.97,21032.84,1.158913,-0.734152,0.763041,0.385505,-0.632156,-0.634323,0.222258
22 Mar 2013 16:39:58.1,29.627,-65.668,555.195155,-0.63274,-0.195624,-0.749247,25019.46,9977.94,20978.34,1.158823,-0.733931,0.763042,0.384903,-0.633196,-0.633782,0.221885
22 Mar 2013 16:39:58.2,29.621,-65.67,555.19317,-0.63396,-0.196294,-0.748039,25055.64,9992.75,20923.78,1.158734,-0.73371,0.763043,0.384299,-0.634234,-0.63324,0.221513
22 Mar 2013 16:39:58.3,29.615,-65.671,555.191186,-0.635179,-0.196961,-0.746829,25091.77,10007.39,20869.14,1.158645,-0.733488,0.763044,0.383695,-0.635272,-0.632697,0.221139
22 Mar 2013 16:39:58.4,29.609,-65.673,555.189202,-0.636397,-0.197623,-0.745616,25127.84,10021.87,20814.43,1.158557,-0.733267,0.763044,0.38309,-0.636308,-0.632152,0.220766
22 Mar 2013 16:39:58.5,29.602,-65.674,555.187219,-0.637614,-0.198281,-0.744401,25163.86,10036.19,20759.64,1.158469,-0.733045,0.763044,0.382485,-0.637343,-0.631606,0.220392
22 Mar 2013 16:39:58.6,29.596,-65.676,555.185235,-0.63883,-0.198935,-0.743183,25199.82,10050.35,20704.79,1.158381,-0.732824,0.763044,0.381879,-0.638376,-0.631059,0.220018
22 Mar 2013 16:39:58.7,29.59,-65.677,555.183252,-0.640045,-0.199585,-0.741963,25235.73,10064.34,20649.86,1.158293,-0.732602,0.763043,0.381273,-0.639409,-0.630511,0.219644
22 Mar 2013 16:39:58.8,29.584,-65.679,555.181269,-0.641259,-0.20023,-0.740739,25271.59,10078.17,20594.87,1.158206,-0.73238,0.763041,0.380665,-0.64044,-0.629962,0.21927
22 Mar 2013 16:39:58.9,29.577,-65.68,555.179286,-0.642472,-0.200871,-0.739514,25307.38,10091.84,20539.8,1.158118,-0.732159,0.76304,0.380058,-0.641469,-0.629411,0.218895
22 Mar 2013 16:39:59.0,29.571,-65.682,555.177304,-0.643684,-0.201508,-0.738285,25343.12,10105.35,20484.67,1.158032,-0.731937,0.763038,0.379449,-0.642498,-0.628859,0.21852
22 Mar 2013 16:39:59.1,29.565,-65.684,555.175322,-0.644895,-0.202141,-0.737055,25378.8,10118.69,20429.46,1.157945,-0.731715,0.763036,0.37884,-0.643525,-0.628306,0.218145
22 Mar 2013 16:39:59.2,29.559,-65.685,555.17334,-0.646105,-0.20277,-0.735821,25414.43,10131.87,20374.19,1.157859,-0.731493,0.763033,0.378231,-0.644551,-0.627752,0.217769
22 Mar 2013 16:39:59.3,29.553,-65.687,555.171358,-0.647314,-0.203394,-0.734585,25450,10144.89,20318.85,1.157773,-0.731271,0.76303,0.377621,-0.645575,-0.627197,0.217394
22 Mar 2013 16:39:59.4,29.546,-65.688,555.169377,-0.648522,-0.204015,-0.733347,25485.51,10157.75,20263.44,1.157687,-0.731049,0.763026,0.37701,-0.646598,-0.62664,0.217018
22 Mar 2013 16:39:59.5,29.54,-65.69,555.167396,-0.649729,-0.20463,-0.732106,25520.96,10170.44,20207.96,1.157601,-0.730827,0.763022,0.376398,-0.64762,-0.626082,0.216641
22 Mar 2013 16:39:59.6,29.534,-65.691,555.165415,-0.650935,-0.205242,-0.730862,25556.36,10182.97,20152.42,1.157516,-0.730605,0.763018,0.375786,-0.648641,-0.625523,0.216265
22 Mar 2013 16:39:59.7,29.528,-65.693,555.163434,-0.652139,-0.20585,-0.729616,25591.7,10195.33,20096.81,1.157431,-0.730382,0.763014,0.375174,-0.64966,-0.624963,0.215888
22 Mar 2013 16:39:59.8,29.522,-65.694,555.161454,-0.653343,-0.206453,-0.728368,25626.98,10207.54,20041.14,1.157347,-0.73016,0.763009,0.374561,-0.650678,-0.624401,0.215511
22 Mar 2013 16:39:59.9,29.515,-65.696,555.159474,-0.654546,-0.207052,-0.727117,25662.19,10219.58,19985.39,1.157262,-0.729938,0.763004,0.373947,-0.651695,-0.623839,0.215134
22 Mar 2013 16:40:00.0,29.509,-65.697,555.157494,-0.655747,-0.207647,-0.725864,25697.35,10231.45,19929.59,1.157178,-0.729715,0.762998,0.373333,-0.65271,-0.623275,0.214756
22 Mar 2013 16:40:00.1,29.503,-65.699,555.155514,-0.656948,-0.208238,-0.724608,25732.46,10243.17,19873.72,1.157094,-0.729493,0.762992,0.372718,-0.653724,-0.62271,0.214378
22 Mar 2013 16:40:00.2,29.497,-65.7,555.153535,-0.658147,-0.208824,-0.72335,25767.5,10254.72,19817.78,1.15701,-0.72927,0.762985,0.372102,-0.654737,-0.622144,0.214
22 Mar 2013 16:40:00.3,29.491,-65.702,555.151556,-0.659345,-0.209406,-0.722089,25802.48,10266.1,19761.78,1.156927,-0.729048,0.762979,0.371486,-0.655749,-0.621577,0.213622
22 Mar 2013 16:40:00.4,29.484,-65.703,555.149577,-0.660542,-0.209984,-0.720826,25837.4,10277.33,19705.72,1.156844,-0.728825,0.762971,0.370869,-0.656759,-0.621008,0.213244
22 Mar 2013 16:40:00.5,29.478,-65.705,555.147598,-0.661738,-0.210558,-0.719561,25872.26,10288.39,19649.59,1.156761,-0.728603,0.762964,0.370252,-0.657768,-0.620438,0.212865
22 Mar 2013 16:40:00.6,29.472,-65.706,555.14562,-0.662933,-0.211127,-0.718293,25907.06,10299.29,19593.4,1.156679,-0.72838,0.762956,0.369634,-0.658775,-0.619867,0.212486
22 Mar 2013 16:40:00.7,29.466,-65.708,555.143642,-0.664127,-0.211692,-0.717023,25941.79,10310.02,19537.15,1.156597,-0.728157,0.762948,0.369016,-0.659781,-0.619295,0.212107
22 Mar 2013 16:40:00.8,29.459,-65.709,555.141664,-0.665319,-0.212253,-0.71575,25976.47,10320.59,19480.84,1.156515,-0.727934,0.762939,0.368397,-0.660786,-0.618722,0.211727
22 Mar 2013 16:40:00.9,29.453,-65.711,555.139686,-0.666511,-0.21281,-0.714475,26011.09,10331,19424.46,1.156433,-0.727712,0.76293,0.367777,-0.66179,-0.618148,0.211347
22 Mar 2013 16:40:01.0,29.447,-65.712,555.137709,-0.667701,-0.213362,-0.713198,26045.64,10341.24,19368.03,1.156351,-0.727489,0.76292,0.367157,-0.662792,-0.617572,0.210967
22 Mar 2013 16:40:01.1,29.441,-65.714,555.135732,-0.66889,-0.213911,-0.711919,26080.13,10351.32,19311.53,1.15627,-0.727266,0.762911,0.366536,-0.663793,-0.616995,0.210587
22 Mar 2013 16:40:01.2,29.435,-65.715,555.133755,-0.670078,-0.214454,-0.710637,26114.56,10361.24,19254.98,1.156189,-0.727043,0.7629,0.365915,-0.664792,-0.616417,0.210207
22 Mar 2013 16:40:01.3,29.428,-65.717,555.131779,-0.671265,-0.214994,-0.709353,26148.92,10370.99,19198.36,1.156109,-0.72682,0.76289,0.365293,-0.665791,-0.615838,0.209826
22 Mar 2013 16:40:01.4,29.422,-65.718,555.129802,-0.67245,-0.21553,-0.708066,26183.22,10380.58,19141.69,1.156028,-0.726597,0.762879,0.364671,-0.666788,-0.615258,0.209445
22 Mar 2013 16:40:01.5,29.416,-65.72,555.127826,-0.673635,-0.216061,-0.706777,26217.46,10390.01,19084.96,1.155948,-0.726374,0.762868,0.364048,-0.667783,-0.614676,0.209064
22 Mar 2013 16:40:01.6,29.41,-65.721,555.125851,-0.674818,-0.216588,-0.705486,26251.64,10399.27,19028.16,1.155868,-0.726151,0.762856,0.363424,-0.668778,-0.614094,0.208682
22 Mar 2013 16:40:01.7,29.404,-65.723,555.123875,-0.676,-0.21711,-0.704193,26285.75,10408.37,18971.32,1.155788,-0.725928,0.762844,0.3628,-0.66977,-0.61351,0.208301
22 Mar 2013 16:40:01.8,29.397,-65.724,555.1219,-0.67718,-0.217629,-0.702897,26319.8,10417.31,18914.41,1.155709,-0.725705,0.762831,0.362175,-0.670762,-0.612925,0.207919
22 Mar 2013 16:40:01.9,29.391,-65.726,555.119925,-0.67836,-0.218143,-0.701599,26353.78,10426.08,18857.45,1.15563,-0.725482,0.762819,0.36155,-0.671752,-0.612339,0.207537
22 Mar 2013 16:40:02.0,29.385,-65.727,555.11795,-0.679538,-0.218652,-0.700299,26387.7,10434.69,18800.43,1.155551,-0.725258,0.762805,0.360924,-0.672741,-0.611752,0.207154
22 Mar 2013 16:40:02.1,29.379,-65.729,555.115976,-0.680715,-0.219158,-0.698997,26421.55,10443.14,18743.35,1.155473,-0.725035,0.762792,0.360298,-0.673729,-0.611163,0.206772
22 Mar 2013 16:40:02.2,29.372,-65.73,555.114001,-0.681891,-0.219659,-0.697693,26455.34,10451.42,18686.22,1.155394,-0.724812,0.762778,0.359671,-0.674715,-0.610574,0.206389
22 Mar 2013 16:40:02.3,29.366,-65.732,555.112028,-0.683065,-0.220156,-0.696386,26489.06,10459.54,18629.03,1.155316,-0.724589,0.762764,0.359043,-0.6757,-0.609983,0.206006
22 Mar 2013 16:40:02.4,29.36,-65.733,555.110054,-0.684238,-0.220649,-0.695077,26522.72,10467.5,18571.79,1.155238,-0.724366,0.762749,0.358415,-0.676684,-0.609391,0.205622
22 Mar 2013 16:40:02.5,29.354,-65.735,555.10808,-0.68541,-0.221137,-0.693766,26556.31,10475.29,18514.5,1.155161,-0.724142,0.762734,0.357787,-0.677666,-0.608798,0.205239
22 Mar 2013 16:40:02.6,29.348,-65.736,555.106107,-0.686581,-0.221621,-0.692453,26589.83,10482.92,18457.15,1.155083,-0.723919,0.762718,0.357157,-0.678647,-0.608204,0.204855
22 Mar 2013 16:40:02.7,29.341,-65.738,555.104134,-0.68775,-0.222101,-0.691138,26623.29,10490.38,18399.74,1.155006,-0.723696,0.762702,0.356528,-0.679626,-0.607608,0.204471
22 Mar 2013 16:40:02.8,29.335,-65.739,555.102162,-0.688918,-0.222577,-0.68982,26656.68,10497.69,18342.29,1.15493,-0.723472,0.762686,0.355897,-0.680604,-0.607012,0.204087
22 Mar 2013 16:40:02.9,29.329,-65.741,555.100189,-0.690085,-0.223048,-0.6885,26690.01,10504.82,18284.78,1.154853,-0.723249,0.762669,0.355267,-0.681581,-0.606414,0.203702
22 Mar 2013 16:40:03.0,29.323,-65.742,555.098217,-0.69125,-0.223515,-0.687179,26723.26,10511.8,18227.22,1.154777,-0.723025,0.762653,0.354635,-0.682557,-0.605815,0.203317
22 Mar 2013 16:40:03.1,29.317,-65.744,555.096245,-0.692414,-0.223978,-0.685855,26756.45,10518.61,18169.61,1.154701,-0.722802,0.762635,0.354003,-0.683531,-0.605215,0.202932
22 Mar 2013 16:40:03.2,29.31,-65.745,555.094273,-0.693577,-0.224436,-0.684529,26789.57,10525.26,18111.94,1.154625,-0.722579,0.762617,0.353371,-0.684504,-0.604614,0.202547
22 Mar 2013 16:40:03.3,29.304,-65.747,555.092302,-0.694738,-0.22489,-0.683201,26822.63,10531.74,18054.23,1.15455,-0.722355,0.762599,0.352738,-0.685475,-0.604012,0.202162
22 Mar 2013 16:40:03.4,29.298,-65.748,555.090331,-0.695898,-0.22534,-0.681871,26855.61,10538.06,17996.46,1.154474,-0.722132,0.762581,0.352104,-0.686445,-0.603409,0.201776
22 Mar 2013 16:40:03.5,29.292,-65.75,555.08836,-0.697057,-0.225786,-0.680539,26888.53,10544.22,17938.65,1.154399,-0.721908,0.762562,0.35147,-0.687414,-0.602804,0.20139
22 Mar 2013 16:40:03.6,29.285,-65.751,555.086389,-0.698214,-0.226227,-0.679204,26921.38,10550.21,17880.78,1.154324,-0.721685,0.762542,0.350836,-0.688381,-0.602198,0.201004
22 Mar 2013 16:40:03.7,29.279,-65.753,555.084419,-0.69937,-0.226664,-0.677868,26954.16,10556.05,17822.87,1.15425,-0.721461,0.762523,0.350201,-0.689347,-0.601592,0.200618
22 Mar 2013 16:40:03.8,29.273,-65.754,555.082449,-0.700524,-0.227097,-0.67653,26986.87,10561.71,17764.91,1.154176,-0.721238,0.762503,0.349565,-0.690312,-0.600984,0.200231
22 Mar 2013 16:40:03.9,29.267,-65.756,555.080479,-0.701678,-0.227525,-0.675189,27019.51,10567.22,17706.9,1.154102,-0.721014,0.762482,0.348929,-0.691275,-0.600375,0.199844
22 Mar 2013 16:40:04.0,29.261,-65.757,555.07851,-0.702829,-0.227949,-0.673847,27052.07,10572.56,17648.84,1.154028,-0.720791,0.762461,0.348292,-0.692237,-0.599764,0.199457
22 Mar 2013 16:40:04.1,29.254,-65.759,555.07654,-0.70398,-0.228369,-0.672503,27084.57,10577.73,17590.74,1.153954,-0.720567,0.76244,0.347655,-0.693198,-0.599153,0.19907
22 Mar 2013 16:40:04.2,29.248,-65.76,555.074571,-0.705129,-0.228785,-0.671157,27117,10582.75,17532.59,1.153881,-0.720344,0.762419,0.347017,-0.694157,-0.598541,0.198683
22 Mar 2013 16:40:04.3,29.242,-65.762,555.072602,-0.706276,-0.229196,-0.669808,27149.36,10587.6,17474.39,1.153808,-0.72012,0.762397,0.346379,-0.695114,-0.597927,0.198295
22 Mar 2013 16:40:04.4,29.236,-65.763,555.070634,-0.707422,-0.229603,-0.668458,27181.65,10592.29,17416.14,1.153735,-0.719897,0.762374,0.34574,-0.696071,-0.597312,0.197907
22 Mar 2013 16:40:04.5,29.23,-65.765,555.068666,-0.708567,-0.230005,-0.667106,27213.87,10596.81,17357.86,1.153663,-0.719673,0.762352,0.345101,-0.697026,-0.596696,0.197519
22 Mar 2013 16:40:04.6,29.223,-65.766,555.066698,-0.70971,-0.230403,-0.665752,27246.01,10601.17,17299.52,1.153591,-0.71945,0.762329,0.344461,-0.69798,-0.596079,0.197131
22 Mar 2013 16:40:04.7,29.217,-65.768,555.06473,-0.710852,-0.230797,-0.664396,27278.09,10605.37,17241.14,1.153519,-0.719226,0.762305,0.34382,-0.698932,-0.595461,0.196742
22 Mar 2013 16:40:04.8,29.211,-65.769,555.062762,-0.711993,-0.231187,-0.663038,27310.09,10609.4,17182.72,1.153447,-0.719003,0.762281,0.34318,-0.699883,-0.594842,0.196353
22 Mar 2013 16:40:04.9,29.205,-65.771,555.060795,-0.713131,-0.231572,-0.661678,27342.02,10613.28,17124.25,1.153375,-0.718779,0.762257,0.342538,-0.700832,-0.594222,0.195964
22 Mar 2013 16:40:05.0,29.199,-65.772,555.058828,-0.714269,-0.231954,-0.660316,27373.87,10616.98,17065.74,1.153304,-0.718556,0.762232,0.341896,-0.701781,-0.5936,0.195575
22 Mar 2013 16:40:05.1,29.192,-65.774,555.056861,-0.715405,-0.23233,-0.658953,27405.66,10620.53,17007.19,1.153233,-0.718332,0.762207,0.341254,-0.702727,-0.592978,0.195186
22 Mar 2013 16:40:05.2,29.186,-65.775,555.054895,-0.716539,-0.232703,-0.657587,27437.37,10623.91,16948.59,1.153162,-0.718109,0.762182,0.340611,-0.703673,-0.592354,0.194796
22 Mar 2013 16:40:05.3,29.18,-65.777,555.052929,-0.717672,-0.233071,-0.65622,27469.01,10627.13,16889.96,1.153091,-0.717886,0.762156,0.339967,-0.704617,-0.591729,0.194406
22 Mar 2013 16:40:05.4,29.174,-65.778,555.050963,-0.718804,-0.233435,-0.654851,27500.58,10630.19,16831.28,1.153021,-0.717662,0.76213,0.339323,-0.705559,-0.591103,0.194016
22 Mar 2013 16:40:05.5,29.167,-65.78,555.048997,-0.719934,-0.233794,-0.65348,27532.07,10633.08,16772.56,1.152951,-0.717439,0.762103,0.338679,-0.706501,-0.590476,0.193626
22 Mar 2013 16:40:05.6,29.161,-65.781,555.047032,-0.721062,-0.234149,-0.652107,27563.49,10635.81,16713.8,1.152881,-0.717215,0.762076,0.338034,-0.707441,-0.589848,0.193236
22 Mar 2013 16:40:05.7,29.155,-65.783,555.045067,-0.722189,-0.2345,-0.650732,27594.83,10638.38,16655,1.152811,-0.716992,0.762049,0.337388,-0.708379,-0.589219,0.192845
22 Mar 2013 16:40:05.8,29.149,-65.784,555.043102,-0.723315,-0.234847,-0.649356,27626.1,10640.79,16596.16,1.152742,-0.716768,0.762021,0.336742,-0.709316,-0.588589,0.192454
22 Mar 2013 16:40:05.9,29.143,-65.786,555.041137,-0.724439,-0.235189,-0.647977,27657.29,10643.03,16537.28,1.152673,-0.716545,0.761993,0.336096,-0.710252,-0.587957,0.192063
22 Mar 2013 16:40:06.0,29.136,-65.787,555.039173,-0.725561,-0.235527,-0.646597,27688.41,10645.11,16478.36,1.152604,-0.716322,0.761964,0.335449,-0.711186,-0.587325,0.191671
22 Mar 2013 16:40:06.1,29.13,-65.789,555.037209,-0.726682,-0.235861,-0.645215,27719.46,10647.03,16419.4,1.152535,-0.716098,0.761936,0.334801,-0.712119,-0.586691,0.19128
22 Mar 2013 16:40:06.2,29.124,-65.79,555.035245,-0.727801,-0.23619,-0.643832,27750.43,10648.78,16360.41,1.152467,-0.715875,0.761906,0.334153,-0.713051,-0.586056,0.190888
22 Mar 2013 16:40:06.3,29.118,-65.792,555.033281,-0.728919,-0.236515,-0.642447,27781.32,10650.37,16301.37,1.152399,-0.715652,0.761877,0.333505,-0.713981,-0.58542,0.190496
22 Mar 2013 16:40:06.4,29.112,-65.793,555.031318,-0.730035,-0.236836,-0.64106,27812.14,10651.8,16242.31,1.152331,-0.715428,0.761847,0.332856,-0.71491,-0.584784,0.190104
22 Mar 2013 16:40:06.5,29.105,-65.795,555.029355,-0.73115,-0.237152,-0.639671,27842.89,10653.07,16183.2,1.152263,-0.715205,0.761816,0.332206,-0.715837,-0.584145,0.189712
22 Mar 2013 16:40:06.6,29.099,-65.796,555.027392,-0.732263,-0.237465,-0.63828,27873.55,10654.17,16124.06,1.152196,-0.714982,0.761785,0.331556,-0.716763,-0.583506,0.189319
22 Mar 2013 16:40:06.7,29.093,-65.798,555.025429,-0.733374,-0.237772,-0.636888,27904.14,10655.12,16064.88,1.152128,-0.714759,0.761754,0.330906,-0.717687,-0.582866,0.188926
22 Mar 2013 16:40:06.8,29.087,-65.799,555.023467,-0.734484,-0.238076,-0.635494,27934.66,10655.9,16005.67,1.152061,-0.714535,0.761722,0.330255,-0.718611,-0.582225,0.188533
22 Mar 2013 16:40:06.9,29.08,-65.801,555.021505,-0.735592,-0.238375,-0.634099,27965.09,10656.51,15946.42,1.151994,-0.714312,0.76169,0.329604,-0.719532,-0.581582,0.18814
22 Mar 2013 16:40:07.0,29.074,-65.802,555.019543,-0.736699,-0.23867,-0.632702,27995.45,10656.97,15887.14,1.151928,-0.714089,0.761658,0.328952,-0.720453,-0.580939,0.187747
22 Mar 2013 16:40:07.1,29.068,-65.804,555.017582,-0.737804,-0.23896,-0.631303,28025.73,10657.26,15827.82,1.151862,-0.713866,0.761625,0.328299,-0.721372,-0.580294,0.187353
22 Mar 2013 16:40:07.2,29.062,-65.805,555.015621,-0.738907,-0.239247,-0.629902,28055.94,10657.39,15768.47,1.151795,-0.713643,0.761592,0.327646,-0.722289,-0.579649,0.186959
22 Mar 2013 16:40:07.3,29.056,-65.807,555.01366,-0.740009,-0.239529,-0.6285,28086.06,10657.36,15709.09,1.15173,-0.71342,0.761559,0.326993,-0.723205,-0.579002,0.186565
22 Mar 2013 16:40:07.4,29.049,-65.808,555.011699,-0.741109,-0.239806,-0.627096,28116.11,10657.17,15649.67,1.151664,-0.713197,0.761525,0.326339,-0.72412,-0.578354,0.186171
22 Mar 2013 16:40:07.5,29.043,-65.81,555.009739,-0.742208,-0.24008,-0.625691,28146.08,10656.82,15590.22,1.151598,-0.712974,0.76149,0.325685,-0.725033,-0.577705,0.185777
22 Mar 2013 16:40:07.6,29.037,-65.811,555.007778,-0.743305,-0.240348,-0.624284,28175.97,10656.3,15530.74,1.151533,-0.712751,0.761456,0.32503,-0.725945,-0.577055,0.185382
22 Mar 2013 16:40:07.7,29.031,-65.813,555.005818,-0.7444,-0.240613,-0.622876,28205.79,10655.62,15471.23,1.151468,-0.712528,0.761421,0.324375,-0.726855,-0.576404,0.184987
22 Mar 2013 16:40:07.8,29.025,-65.814,555.003859,-0.745493,-0.240874,-0.621466,28235.52,10654.78,15411.69,1.151404,-0.712305,0.761385,0.323719,-0.727765,-0.575752,0.184592
22 Mar 2013 16:40:07.9,29.018,-65.816,555.001899,-0.746585,-0.24113,-0.620054,28265.17,10653.78,15352.12,1.151339,-0.712082,0.761349,0.323063,-0.728672,-0.575099,0.184197
22 Mar 2013 16:40:08.0,29.012,-65.817,554.99994,-0.747676,-0.241381,-0.618641,28294.75,10652.62,15292.52,1.151275,-0.71186,0.761313,0.322406,-0.729578,-0.574445,0.183802
22 Mar 2013 16:40:08.1,29.006,-65.819,554.997981,-0.748764,-0.241629,-0.617226,28324.25,10651.29,15232.89,1.151211,-0.711637,0.761276,0.321749,-0.730483,-0.573789,0.183406
22 Mar 2013 16:40:08.2,29,-65.82,554.996023,-0.749851,-0.241872,-0.61581,28353.66,10649.81,15173.23,1.151147,-0.711414,0.761239,0.321092,-0.731387,-0.573133,0.18301
22 Mar 2013 16:40:08.3,28.993,-65.822,554.994064,-0.750936,-0.242111,-0.614392,28383,10648.16,15113.54,1.151083,-0.711191,0.761202,0.320434,-0.732289,-0.572475,0.182614
22 Mar 2013 16:40:08.4,28.987,-65.823,554.992106,-0.752019,-0.242345,-0.612973,28412.25,10646.35,15053.82,1.15102,-0.710969,0.761164,0.319775,-0.733189,-0.571817,0.182218
22 Mar 2013 16:40:08.5,28.981,-65.825,554.990149,-0.753101,-0.242575,-0.611552,28441.43,10644.38,14994.08,1.150957,-0.710746,0.761126,0.319116,-0.734088,-0.571157,0.181822
22 Mar 2013 16:40:08.6,28.975,-65.826,554.988191,-0.754181,-0.242801,-0.61013,28470.52,10642.25,14934.3,1.150894,-0.710524,0.761087,0.318457,-0.734986,-0.570496,0.181425
22 Mar 2013 16:40:08.7,28.969,-65.828,554.986234,-0.75526,-0.243023,-0.608706,28499.53,10639.96,14874.51,1.150831,-0.710301,0.761048,0.317797,-0.735882,-0.569835,0.181028
22 Mar 2013 16:40:08.8,28.962,-65.829,554.984277,-0.756336,-0.24324,-0.607281,28528.46,10637.5,14814.68,1.150769,-0.710079,0.761009,0.317136,-0.736777,-0.569172,0.180631
22 Mar 2013 16:40:08.9,28.956,-65.831,554.98232,-0.757411,-0.243453,-0.605854,28557.31,10634.89,14754.83,1.150706,-0.709856,0.760969,0.316475,-0.73767,-0.568508,0.180234
