Time (UTCG),Lat (deg),Lon (deg),Alt (km),x/Magnitude,y/Magnitude,z/Magnitude,x (nT),y (nT),z (nT),x (deg/sec),y (deg/sec),z (deg/sec),q1,q2,q3,q4
22 Mar 2013 16:39:21.1,31.924,-65.1,555.946002,-0.19364,0.288038,-0.937837,10663.48,-5183.62,33035.77,1.213259,-0.801357,0.743095,0.553544,-0.176774,-0.741231,0.336031
22 Mar 2013 16:39:21.2,31.918,-65.102,555.94393,-0.194579,0.286303,-0.938173,10697.05,-5123.1,33031.64,1.213053,-0.801237,0.74318,0.553266,-0.178153,-0.741212,0.335802
22 Mar 2013 16:39:21.3,31.912,-65.103,555.941859,-0.195521,0.28457,-0.938505,10730.68,-5062.64,33027.34,1.212847,-0.801117,0.743266,0.552987,-0.179531,-0.741192,0.335572
22 Mar 2013 16:39:21.4,31.906,-65.105,555.939787,-0.196465,0.282837,-0.938831,10764.39,-5002.24,33022.86,1.212641,-0.800996,0.743351,0.552707,-0.180908,-0.74117,0.335342
22 Mar 2013 16:39:21.5,31.9,-65.107,555.937716,-0.197412,0.281106,-0.939153,10798.16,-4941.89,33018.21,1.212436,-0.800874,0.743436,0.552426,-0.182285,-0.741147,0.335111
22 Mar 2013 16:39:21.6,31.893,-65.108,555.935645,-0.198361,0.279375,-0.939469,10832.01,-4881.61,33013.37,1.212231,-0.800752,0.743521,0.552144,-0.183662,-0.741122,0.334879
22 Mar 2013 16:39:21.7,31.887,-65.11,555.933575,-0.199313,0.277645,-0.939781,10865.92,-4821.39,33008.36,1.212027,-0.80063,0.743607,0.55186,-0.185038,-0.741095,0.334648
22 Mar 2013 16:39:21.8,31.881,-65.111,555.931504,-0.200267,0.275916,-0.940087,10899.91,-4761.22,33003.17,1.211822,-0.800507,0.743692,0.551576,-0.186413,-0.741067,0.334415
22 Mar 2013 16:39:21.9,31.875,-65.113,555.929434,-0.201224,0.274188,-0.940388,10933.96,-4701.12,32997.81,1.211618,-0.800384,0.743777,0.55129,-0.187788,-0.741037,0.334183
22 Mar 2013 16:39:22.0,31.869,-65.114,555.927364,-0.202183,0.272461,-0.940684,10968.08,-4641.08,32992.27,1.211415,-0.80026,0.743862,0.551004,-0.189163,-0.741006,0.333949
22 Mar 2013 16:39:22.1,31.862,-65.116,555.925294,-0.203144,0.270735,-0.940975,11002.27,-4581.11,32986.55,1.211211,-0.800136,0.743947,0.550716,-0.190537,-0.740974,0.333715
22 Mar 2013 16:39:22.2,31.856,-65.117,555.923225,-0.204108,0.269011,-0.941262,11036.53,-4521.19,32980.65,1.211008,-0.800012,0.744032,0.550427,-0.19191,-0.740939,0.333481
22 Mar 2013 16:39:22.3,31.85,-65.119,555.921156,-0.205074,0.267287,-0.941543,11070.85,-4461.34,32974.58,1.210806,-0.799887,0.744117,0.550137,-0.193283,-0.740903,0.333246
22 Mar 2013 16:39:22.4,31.844,-65.121,555.919087,-0.206042,0.265564,-0.941819,11105.24,-4401.55,32968.33,1.210603,-0.799762,0.744202,0.549846,-0.194656,-0.740866,0.333011
22 Mar 2013 16:39:22.5,31.838,-65.122,555.917018,-0.207013,0.263842,-0.94209,11139.7,-4341.83,32961.9,1.210401,-0.799636,0.744287,0.549554,-0.196028,-0.740827,0.332775
22 Mar 2013 16:39:22.6,31.831,-65.124,555.914949,-0.207987,0.262121,-0.942356,11174.22,-4282.17,32955.3,1.210199,-0.79951,0.744372,0.54926,-0.197399,-0.740787,0.332539
22 Mar 2013 16:39:22.7,31.825,-65.125,555.912881,-0.208962,0.260401,-0.942617,11208.81,-4222.57,32948.52,1.209998,-0.799383,0.744456,0.548966,-0.19877,-0.740745,0.332302
22 Mar 2013 16:39:22.8,31.819,-65.127,555.910812,-0.20994,0.258683,-0.942872,11243.47,-4163.05,32941.57,1.209796,-0.799256,0.744541,0.54867,-0.20014,-0.740701,0.332064
22 Mar 2013 16:39:22.9,31.813,-65.128,555.908744,-0.210921,0.256965,-0.943123,11278.19,-4103.58,32934.44,1.209595,-0.799129,0.744626,0.548374,-0.20151,-0.740656,0.331827
22 Mar 2013 16:39:23.0,31.806,-65.13,555.906677,-0.211903,0.255249,-0.943369,11312.98,-4044.19,32927.13,1.209395,-0.799001,0.744711,0.548076,-0.202879,-0.740609,0.331588
22 Mar 2013 16:39:23.1,31.8,-65.132,555.904609,-0.212888,0.253534,-0.94361,11347.83,-3984.86,32919.65,1.209194,-0.798872,0.744795,0.547777,-0.204248,-0.740561,0.331349
22 Mar 2013 16:39:23.2,31.794,-65.133,555.902542,-0.213875,0.25182,-0.943845,11382.74,-3925.6,32911.99,1.208994,-0.798743,0.74488,0.547477,-0.205616,-0.740511,0.33111
22 Mar 2013 16:39:23.3,31.788,-65.135,555.900475,-0.214865,0.250107,-0.944076,11417.72,-3866.4,32904.16,1.208794,-0.798614,0.744964,0.547176,-0.206984,-0.74046,0.33087
22 Mar 2013 16:39:23.4,31.782,-65.136,555.898408,-0.215857,0.248395,-0.944302,11452.77,-3807.27,32896.15,1.208595,-0.798485,0.745049,0.546874,-0.208351,-0.740407,0.33063
22 Mar 2013 16:39:23.5,31.775,-65.138,555.896341,-0.216851,0.246684,-0.944522,11487.87,-3748.22,32887.96,1.208396,-0.798355,0.745133,0.546571,-0.209718,-0.740352,0.330389
22 Mar 2013 16:39:23.6,31.769,-65.139,555.894275,-0.217847,0.244975,-0.944738,11523.04,-3689.23,32879.6,1.208197,-0.798224,0.745217,0.546267,-0.211084,-0.740297,0.330148
22 Mar 2013 16:39:23.7,31.763,-65.141,555.892208,-0.218846,0.243266,-0.944949,11558.28,-3630.31,32871.06,1.207999,-0.798093,0.745302,0.545961,-0.212449,-0.740239,0.329906
22 Mar 2013 16:39:23.8,31.757,-65.142,555.890142,-0.219847,0.241559,-0.945154,11593.57,-3571.46,32862.35,1.2078,-0.797962,0.745386,0.545655,-0.213814,-0.74018,0.329664
22 Mar 2013 16:39:23.9,31.751,-65.144,555.888076,-0.22085,0.239854,-0.945355,11628.93,-3512.68,32853.46,1.207602,-0.79783,0.74547,0.545347,-0.215179,-0.740119,0.329421
22 Mar 2013 16:39:24.0,31.744,-65.146,555.886011,-0.221856,0.238149,-0.94555,11664.35,-3453.98,32844.4,1.207405,-0.797698,0.745554,0.545038,-0.216542,-0.740057,0.329178
22 Mar 2013 16:39:24.1,31.738,-65.147,555.883946,-0.222863,0.236446,-0.945741,11699.83,-3395.34,32835.16,1.207207,-0.797565,0.745638,0.544729,-0.217906,-0.739994,0.328934
22 Mar 2013 16:39:24.2,31.732,-65.149,555.88188,-0.223873,0.234744,-0.945926,11735.37,-3336.78,32825.75,1.20701,-0.797432,0.745722,0.544418,-0.219268,-0.739928,0.32869
22 Mar 2013 16:39:24.3,31.726,-65.15,555.879815,-0.224885,0.233043,-0.946106,11770.97,-3278.28,32816.16,1.206814,-0.797299,0.745806,0.544106,-0.22063,-0.739862,0.328445
22 Mar 2013 16:39:24.4,31.72,-65.152,555.877751,-0.2259,0.231344,-0.946282,11806.64,-3219.87,32806.4,1.206617,-0.797165,0.74589,0.543793,-0.221992,-0.739793,0.3282
22 Mar 2013 16:39:24.5,31.713,-65.153,555.875686,-0.226916,0.229646,-0.946452,11842.36,-3161.52,32796.47,1.206421,-0.79703,0.745974,0.543479,-0.223353,-0.739723,0.327954
22 Mar 2013 16:39:24.6,31.707,-65.155,555.873622,-0.227935,0.227949,-0.946618,11878.14,-3103.25,32786.36,1.206226,-0.796896,0.746057,0.543164,-0.224713,-0.739652,0.327708
22 Mar 2013 16:39:24.7,31.701,-65.156,555.871558,-0.228956,0.226254,-0.946778,11913.98,-3045.05,32776.07,1.20603,-0.796761,0.746141,0.542847,-0.226073,-0.739579,0.327461
22 Mar 2013 16:39:24.8,31.695,-65.158,555.869494,-0.229979,0.224559,-0.946933,11949.88,-2986.93,32765.61,1.205835,-0.796625,0.746224,0.54253,-0.227432,-0.739505,0.327214
22 Mar 2013 16:39:24.9,31.689,-65.16,555.867431,-0.231004,0.222867,-0.947084,11985.84,-2928.88,32754.98,1.20564,-0.796489,0.746308,0.542212,-0.228791,-0.739429,0.326966
22 Mar 2013 16:39:25.0,31.682,-65.161,555.865367,-0.232032,0.221176,-0.947229,12021.86,-2870.91,32744.17,1.205446,-0.796353,0.746391,0.541892,-0.230149,-0.739351,0.326718
22 Mar 2013 16:39:25.1,31.676,-65.163,555.863304,-0.233061,0.219486,-0.947369,12057.94,-2813.01,32733.19,1.205251,-0.796216,0.746475,0.541571,-0.231507,-0.739272,0.326469
22 Mar 2013 16:39:25.2,31.67,-65.164,555.861241,-0.234093,0.217797,-0.947505,12094.07,-2755.19,32722.04,1.205058,-0.796079,0.746558,0.54125,-0.232863,-0.739191,0.32622
22 Mar 2013 16:39:25.3,31.664,-65.166,555.859178,-0.235127,0.21611,-0.947635,12130.26,-2697.45,32710.71,1.204864,-0.795941,0.746641,0.540927,-0.23422,-0.739109,0.32597
22 Mar 2013 16:39:25.4,31.658,-65.167,555.857116,-0.236162,0.214424,-0.94776,12166.51,-2639.78,32699.21,1.204671,-0.795803,0.746724,0.540603,-0.235575,-0.739025,0.32572
22 Mar 2013 16:39:25.5,31.651,-65.169,555.855054,-0.2372,0.21274,-0.947881,12202.82,-2582.19,32687.54,1.204478,-0.795664,0.746807,0.540278,-0.236931,-0.73894,0.32547
22 Mar 2013 16:39:25.6,31.645,-65.17,555.852992,-0.238241,0.211057,-0.947996,12239.18,-2524.68,32675.69,1.204285,-0.795526,0.74689,0.539953,-0.238285,-0.738853,0.325219
22 Mar 2013 16:39:25.7,31.639,-65.172,555.85093,-0.239283,0.209376,-0.948106,12275.59,-2467.25,32663.67,1.204093,-0.795386,0.746973,0.539626,-0.239639,-0.738765,0.324967
22 Mar 2013 16:39:25.8,31.633,-65.174,555.848868,-0.240327,0.207696,-0.948212,12312.07,-2409.89,32651.48,1.203901,-0.795247,0.747055,0.539298,-0.240992,-0.738675,0.324715
22 Mar 2013 16:39:25.9,31.627,-65.175,555.846807,-0.241373,0.206018,-0.948312,12348.6,-2352.62,32639.11,1.203709,-0.795106,0.747138,0.538968,-0.242345,-0.738584,0.324463
22 Mar 2013 16:39:26.0,31.62,-65.177,555.844746,-0.242422,0.204341,-0.948407,12385.18,-2295.43,32626.57,1.203518,-0.794966,0.74722,0.538638,-0.243697,-0.738491,0.32421
22 Mar 2013 16:39:26.1,31.614,-65.178,555.842685,-0.243472,0.202666,-0.948498,12421.82,-2238.31,32613.86,1.203327,-0.794825,0.747303,0.538307,-0.245048,-0.738396,0.323956
22 Mar 2013 16:39:26.2,31.608,-65.18,555.840624,-0.244525,0.200992,-0.948583,12458.51,-2181.28,32600.98,1.203136,-0.794684,0.747385,0.537975,-0.246399,-0.7383,0.323702
22 Mar 2013 16:39:26.3,31.602,-65.181,555.838564,-0.245579,0.19932,-0.948663,12495.25,-2124.33,32587.92,1.202945,-0.794542,0.747468,0.537641,-0.24775,-0.738203,0.323448
22 Mar 2013 16:39:26.4,31.595,-65.183,555.836503,-0.246636,0.19765,-0.948739,12532.05,-2067.46,32574.69,1.202755,-0.7944,0.74755,0.537307,-0.249099,-0.738104,0.323193
22 Mar 2013 16:39:26.5,31.589,-65.184,555.834443,-0.247694,0.195981,-0.948809,12568.91,-2010.67,32561.29,1.202565,-0.794257,0.747632,0.536971,-0.250448,-0.738003,0.322938
22 Mar 2013 16:39:26.6,31.583,-65.186,555.832383,-0.248755,0.194313,-0.948875,12605.81,-1953.96,32547.72,1.202376,-0.794114,0.747714,0.536635,-0.251796,-0.737901,0.322682
22 Mar 2013 16:39:26.7,31.577,-65.188,555.830324,-0.249817,0.192647,-0.948935,12642.77,-1897.34,32533.98,1.202187,-0.793971,0.747796,0.536297,-0.253144,-0.737798,0.322425
22 Mar 2013 16:39:26.8,31.571,-65.189,555.828264,-0.250882,0.190983,-0.948991,12679.78,-1840.8,32520.07,1.201998,-0.793827,0.747877,0.535959,-0.254491,-0.737692,0.322169
22 Mar 2013 16:39:26.9,31.564,-65.191,555.826205,-0.251949,0.18932,-0.949041,12716.84,-1784.35,32505.98,1.201809,-0.793683,0.747959,0.535619,-0.255838,-0.737586,0.321911
22 Mar 2013 16:39:27.0,31.558,-65.192,555.824146,-0.253017,0.18766,-0.949087,12753.96,-1727.98,32491.72,1.201621,-0.793538,0.748041,0.535278,-0.257184,-0.737478,0.321654
22 Mar 2013 16:39:27.1,31.552,-65.194,555.822088,-0.254087,0.186,-0.949128,12791.12,-1671.69,32477.29,1.201433,-0.793393,0.748122,0.534936,-0.258529,-0.737368,0.321395
22 Mar 2013 16:39:27.2,31.546,-65.195,555.820029,-0.25516,0.184343,-0.949163,12828.34,-1615.49,32462.7,1.201245,-0.793248,0.748204,0.534593,-0.259873,-0.737256,0.321137
22 Mar 2013 16:39:27.3,31.54,-65.197,555.817971,-0.256234,0.182687,-0.949194,12865.6,-1559.37,32447.93,1.201058,-0.793102,0.748285,0.534249,-0.261217,-0.737144,0.320878
22 Mar 2013 16:39:27.4,31.533,-65.198,555.815913,-0.257311,0.181032,-0.94922,12902.92,-1503.34,32432.99,1.200871,-0.792956,0.748366,0.533904,-0.26256,-0.737029,0.320618
22 Mar 2013 16:39:27.5,31.527,-65.2,555.813855,-0.258389,0.17938,-0.949241,12940.29,-1447.39,32417.88,1.200685,-0.79281,0.748447,0.533558,-0.263903,-0.736914,0.320358
22 Mar 2013 16:39:27.6,31.521,-65.202,555.811798,-0.259469,0.177729,-0.949257,12977.7,-1391.54,32402.59,1.200498,-0.792663,0.748528,0.533211,-0.265245,-0.736796,0.320097
22 Mar 2013 16:39:27.7,31.515,-65.203,555.80974,-0.260551,0.17608,-0.949268,13015.17,-1335.77,32387.14,1.200312,-0.792515,0.748609,0.532863,-0.266586,-0.736677,0.319836
22 Mar 2013 16:39:27.8,31.509,-65.205,555.807683,-0.261635,0.174433,-0.949274,13052.68,-1280.08,32371.52,1.200126,-0.792368,0.748689,0.532514,-0.267927,-0.736557,0.319575
22 Mar 2013 16:39:27.9,31.502,-65.206,555.805626,-0.262721,0.172787,-0.949275,13090.24,-1224.49,32355.73,1.199941,-0.792219,0.74877,0.532164,-0.269267,-0.736435,0.319313
22 Mar 2013 16:39:28.0,31.496,-65.208,555.803569,-0.263808,0.171143,-0.949271,13127.85,-1168.98,32339.77,1.199756,-0.792071,0.748851,0.531813,-0.270606,-0.736311,0.31905
22 Mar 2013 16:39:28.1,31.49,-65.209,555.801513,-0.264898,0.169501,-0.949262,13165.51,-1113.57,32323.64,1.199571,-0.791922,0.748931,0.53146,-0.271945,-0.736186,0.318787
22 Mar 2013 16:39:28.2,31.484,-65.211,555.799457,-0.265989,0.167861,-0.949248,13203.22,-1058.24,32307.34,1.199387,-0.791773,0.749011,0.531107,-0.273283,-0.73606,0.318524
22 Mar 2013 16:39:28.3,31.478,-65.212,555.797401,-0.267083,0.166222,-0.94923,13240.97,-1003,32290.87,1.199203,-0.791623,0.749091,0.530753,-0.27462,-0.735932,0.31826
22 Mar 2013 16:39:28.4,31.471,-65.214,555.795345,-0.268178,0.164586,-0.949206,13278.77,-947.85,32274.24,1.199019,-0.791473,0.749171,0.530397,-0.275957,-0.735802,0.317996
22 Mar 2013 16:39:28.5,31.465,-65.216,555.793289,-0.269275,0.162951,-0.949178,13316.61,-892.79,32257.43,1.198836,-0.791322,0.749251,0.530041,-0.277293,-0.735671,0.317731
22 Mar 2013 16:39:28.6,31.459,-65.217,555.791234,-0.270373,0.161318,-0.949144,13354.5,-837.82,32240.46,1.198652,-0.791171,0.749331,0.529684,-0.278628,-0.735539,0.317466
22 Mar 2013 16:39:28.7,31.453,-65.219,555.789179,-0.271474,0.159687,-0.949106,13392.44,-782.95,32223.31,1.19847,-0.79102,0.749411,0.529325,-0.279962,-0.735405,0.3172
22 Mar 2013 16:39:28.8,31.447,-65.22,555.787124,-0.272576,0.158057,-0.949063,13430.42,-728.16,32206,1.198287,-0.790869,0.74949,0.528966,-0.281296,-0.735269,0.316934
22 Mar 2013 16:39:28.9,31.44,-65.222,555.785069,-0.273681,0.15643,-0.949015,13468.45,-673.47,32188.52,1.198105,-0.790716,0.74957,0.528605,-0.28263,-0.735132,0.316667
22 Mar 2013 16:39:29.0,31.434,-65.223,555.783015,-0.274787,0.154805,-0.948961,13506.52,-618.87,32170.87,1.197923,-0.790564,0.749649,0.528243,-0.283962,-0.734993,0.3164
22 Mar 2013 16:39:29.1,31.428,-65.225,555.780961,-0.275894,0.153181,-0.948904,13544.64,-564.36,32153.06,1.197742,-0.790411,0.749728,0.527881,-0.285294,-0.734853,0.316133
22 Mar 2013 16:39:29.2,31.422,-65.226,555.778907,-0.277004,0.151559,-0.948841,13582.8,-509.95,32135.08,1.19756,-0.790258,0.749807,0.527517,-0.286625,-0.734711,0.315865
22 Mar 2013 16:39:29.3,31.415,-65.228,555.776853,-0.278115,0.14994,-0.948773,13621,-455.63,32116.93,1.19738,-0.790105,0.749886,0.527153,-0.287956,-0.734568,0.315596
22 Mar 2013 16:39:29.4,31.409,-65.229,555.7748,-0.279228,0.148322,-0.9487,13659.25,-401.4,32098.61,1.197199,-0.789951,0.749965,0.526787,-0.289285,-0.734424,0.315328
22 Mar 2013 16:39:29.5,31.403,-65.231,555.772746,-0.280343,0.146706,-0.948623,13697.53,-347.27,32080.12,1.197019,-0.789796,0.750043,0.52642,-0.290615,-0.734277,0.315058
22 Mar 2013 16:39:29.6,31.397,-65.233,555.770693,-0.281459,0.145092,-0.94854,13735.87,-293.24,32061.47,1.196839,-0.789642,0.750122,0.526053,-0.291943,-0.73413,0.314788
22 Mar 2013 16:39:29.7,31.391,-65.234,555.76864,-0.282577,0.14348,-0.948453,13774.24,-239.3,32042.66,1.196659,-0.789486,0.7502,0.525684,-0.293271,-0.73398,0.314518
22 Mar 2013 16:39:29.8,31.384,-65.236,555.766588,-0.283697,0.14187,-0.948361,13812.66,-185.45,32023.67,1.19648,-0.789331,0.750278,0.525314,-0.294598,-0.73383,0.314247
22 Mar 2013 16:39:29.9,31.378,-65.237,555.764535,-0.284819,0.140262,-0.948264,13851.11,-131.7,32004.52,1.196301,-0.789175,0.750356,0.524943,-0.295924,-0.733677,0.313976
22 Mar 2013 16:39:30.0,31.372,-65.239,555.762483,-0.285942,0.138656,-0.948162,13889.61,-78.05,31985.2,1.196122,-0.789019,0.750434,0.524572,-0.297249,-0.733524,0.313705
22 Mar 2013 16:39:30.1,31.366,-65.24,555.760431,-0.287067,0.137053,-0.948055,13928.15,-24.5,31965.72,1.195944,-0.788862,0.750512,0.524199,-0.298574,-0.733368,0.313432
22 Mar 2013 16:39:30.2,31.36,-65.242,555.758379,-0.288194,0.135451,-0.947944,13966.73,28.96,31946.07,1.195766,-0.788705,0.75059,0.523825,-0.299898,-0.733212,0.31316
22 Mar 2013 16:39:30.3,31.353,-65.243,555.756328,-0.289322,0.133851,-0.947827,14005.35,82.32,31926.26,1.195589,-0.788548,0.750667,0.52345,-0.301222,-0.733053,0.312887
22 Mar 2013 16:39:30.4,31.347,-65.245,555.754277,-0.290452,0.132253,-0.947706,14044.01,135.58,31906.28,1.195411,-0.78839,0.750745,0.523074,-0.302544,-0.732893,0.312614
22 Mar 2013 16:39:30.5,31.341,-65.247,555.752226,-0.291584,0.130657,-0.94758,14082.71,188.75,31886.14,1.195234,-0.788232,0.750822,0.522698,-0.303866,-0.732732,0.31234
22 Mar 2013 16:39:30.6,31.335,-65.248,555.750175,-0.292717,0.129064,-0.947449,14121.44,241.81,31865.83,1.195058,-0.788074,0.750899,0.52232,-0.305188,-0.732569,0.312065
22 Mar 2013 16:39:30.7,31.329,-65.25,555.748124,-0.293852,0.127472,-0.947313,14160.22,294.78,31845.35,1.194881,-0.787915,0.750976,0.521941,-0.306508,-0.732405,0.311791
22 Mar 2013 16:39:30.8,31.322,-65.251,555.746074,-0.294988,0.125883,-0.947172,14199.03,347.64,31824.71,1.194705,-0.787756,0.751053,0.521561,-0.307828,-0.732239,0.311515
22 Mar 2013 16:39:30.9,31.316,-65.253,555.744024,-0.296126,0.124296,-0.947027,14237.88,400.41,31803.91,1.19453,-0.787596,0.75113,0.52118,-0.309147,-0.732072,0.31124
22 Mar 2013 16:39:31.0,31.31,-65.254,555.741974,-0.297266,0.122711,-0.946876,14276.77,453.07,31782.94,1.194354,-0.787436,0.751206,0.520798,-0.310465,-0.731903,0.310963
22 Mar 2013 16:39:31.1,31.304,-65.256,555.739924,-0.298407,0.121128,-0.946721,14315.7,505.64,31761.81,1.194179,-0.787276,0.751282,0.520415,-0.311783,-0.731733,0.310687
22 Mar 2013 16:39:31.2,31.298,-65.257,555.737875,-0.29955,0.119547,-0.946561,14354.66,558.1,31740.52,1.194004,-0.787115,0.751359,0.520032,-0.3131,-0.731561,0.31041
22 Mar 2013 16:39:31.3,31.291,-65.259,555.735825,-0.300694,0.117968,-0.946397,14393.66,610.46,31719.06,1.19383,-0.786954,0.751435,0.519647,-0.314416,-0.731388,0.310132
22 Mar 2013 16:39:31.4,31.285,-65.26,555.733776,-0.30184,0.116392,-0.946227,14432.7,662.72,31697.44,1.193656,-0.786793,0.75151,0.519261,-0.315731,-0.731213,0.309854
22 Mar 2013 16:39:31.5,31.279,-65.262,555.731728,-0.302988,0.114817,-0.946052,14471.77,714.88,31675.65,1.193482,-0.786631,0.751586,0.518874,-0.317046,-0.731037,0.309576
22 Mar 2013 16:39:31.6,31.273,-65.264,555.729679,-0.304137,0.113245,-0.945873,14510.88,766.93,31653.71,1.193309,-0.786469,0.751662,0.518486,-0.318359,-0.730859,0.309297
22 Mar 2013 16:39:31.7,31.267,-65.265,555.727631,-0.305287,0.111675,-0.945689,14550.02,818.88,31631.6,1.193136,-0.786306,0.751737,0.518097,-0.319673,-0.730679,0.309018
22 Mar 2013 16:39:31.8,31.26,-65.267,555.725583,-0.30644,0.110108,-0.9455,14589.2,870.73,31609.32,1.192963,-0.786143,0.751812,0.517708,-0.320985,-0.730499,0.308738
22 Mar 2013 16:39:31.9,31.254,-65.268,555.723535,-0.307593,0.108542,-0.945307,14628.41,922.47,31586.89,1.192791,-0.78598,0.751887,0.517317,-0.322296,-0.730316,0.308458
22 Mar 2013 16:39:32.0,31.248,-65.27,555.721487,-0.308748,0.106979,-0.945108,14667.66,974.11,31564.29,1.192619,-0.785817,0.751962,0.516925,-0.323607,-0.730133,0.308178
22 Mar 2013 16:39:32.1,31.242,-65.271,555.71944,-0.309905,0.105418,-0.944905,14706.93,1025.65,31541.53,1.192447,-0.785653,0.752037,0.516532,-0.324917,-0.729947,0.307897
22 Mar 2013 16:39:32.2,31.235,-65.273,555.717393,-0.311063,0.10386,-0.944697,14746.25,1077.08,31518.61,1.192275,-0.785488,0.752112,0.516138,-0.326227,-0.72976,0.307615
22 Mar 2013 16:39:32.3,31.229,-65.274,555.715346,-0.312222,0.102303,-0.944485,14785.59,1128.4,31495.53,1.192104,-0.785324,0.752186,0.515744,-0.327535,-0.729572,0.307333
22 Mar 2013 16:39:32.4,31.223,-65.276,555.713299,-0.313383,0.100749,-0.944267,14824.97,1179.62,31472.29,1.191933,-0.785159,0.75226,0.515348,-0.328843,-0.729382,0.307051
22 Mar 2013 16:39:32.5,31.217,-65.277,555.711252,-0.314546,0.099197,-0.944045,14864.38,1230.73,31448.88,1.191763,-0.784993,0.752334,0.514951,-0.33015,-0.729191,0.306768
22 Mar 2013 16:39:32.6,31.211,-65.279,555.709206,-0.31571,0.097648,-0.943818,14903.82,1281.74,31425.32,1.191593,-0.784828,0.752408,0.514553,-0.331456,-0.728998,0.306485
22 Mar 2013 16:39:32.7,31.204,-65.281,555.70716,-0.316875,0.096101,-0.943586,14943.3,1332.63,31401.59,1.191423,-0.784662,0.752482,0.514155,-0.332762,-0.728804,0.306201
22 Mar 2013 16:39:32.8,31.198,-65.282,555.705114,-0.318042,0.094556,-0.94335,14982.8,1383.42,31377.71,1.191254,-0.784495,0.752556,0.513755,-0.334066,-0.728608,0.305917
22 Mar 2013 16:39:32.9,31.192,-65.284,555.703069,-0.31921,0.093014,-0.943108,15022.34,1434.11,31353.66,1.191084,-0.784328,0.752629,0.513354,-0.33537,-0.728411,0.305633
22 Mar 2013 16:39:33.0,31.186,-65.285,555.701024,-0.32038,0.091474,-0.942862,15061.9,1484.68,31329.45,1.190916,-0.784161,0.752702,0.512953,-0.336673,-0.728213,0.305348
22 Mar 2013 16:39:33.1,31.18,-65.287,555.698978,-0.321551,0.089936,-0.942612,15101.5,1535.15,31305.09,1.190747,-0.783994,0.752775,0.51255,-0.337975,-0.728012,0.305063
22 Mar 2013 16:39:33.2,31.173,-65.288,555.696934,-0.322723,0.0884,-0.942356,15141.12,1585.51,31280.56,1.190579,-0.783826,0.752848,0.512146,-0.339277,-0.727811,0.304777
22 Mar 2013 16:39:33.3,31.167,-65.29,555.694889,-0.323897,0.086868,-0.942096,15180.78,1635.76,31255.88,1.190411,-0.783658,0.752921,0.511742,-0.340578,-0.727607,0.304491
22 Mar 2013 16:39:33.4,31.161,-65.291,555.692844,-0.325072,0.085337,-0.941831,15220.46,1685.9,31231.04,1.190244,-0.783489,0.752994,0.511336,-0.341878,-0.727403,0.304204
22 Mar 2013 16:39:33.5,31.155,-65.293,555.6908,-0.326248,0.083809,-0.941562,15260.18,1735.93,31206.04,1.190077,-0.783321,0.753066,0.51093,-0.343177,-0.727197,0.303917
22 Mar 2013 16:39:33.6,31.149,-65.294,555.688756,-0.327426,0.082283,-0.941287,15299.92,1785.85,31180.88,1.18991,-0.783151,0.753138,0.510522,-0.344475,-0.726989,0.303629
22 Mar 2013 16:39:33.7,31.142,-65.296,555.686713,-0.328605,0.08076,-0.941008,15339.69,1835.65,31155.56,1.189743,-0.782982,0.75321,0.510114,-0.345773,-0.72678,0.303341
22 Mar 2013 16:39:33.8,31.136,-65.298,555.684669,-0.329786,0.079239,-0.940725,15379.48,1885.35,31130.08,1.189577,-0.782812,0.753282,0.509704,-0.347069,-0.726569,0.303053
22 Mar 2013 16:39:33.9,31.13,-65.299,555.682626,-0.330967,0.077721,-0.940436,15419.31,1934.94,31104.45,1.189411,-0.782642,0.753354,0.509294,-0.348365,-0.726357,0.302764
22 Mar 2013 16:39:34.0,31.124,-65.301,555.680583,-0.332151,0.076205,-0.940143,15459.16,1984.41,31078.65,1.189246,-0.782471,0.753425,0.508883,-0.34966,-0.726144,0.302475
22 Mar 2013 16:39:34.1,31.118,-65.302,555.67854,-0.333335,0.074692,-0.939845,15499.04,2033.78,31052.71,1.189081,-0.7823,0.753496,0.50847,-0.350955,-0.725929,0.302185
22 Mar 2013 16:39:34.2,31.111,-65.304,555.676497,-0.334521,0.073181,-0.939543,15538.94,2083.03,31026.6,1.188916,-0.782129,0.753567,0.508057,-0.352248,-0.725712,0.301895
22 Mar 2013 16:39:34.3,31.105,-65.305,555.674455,-0.335708,0.071672,-0.939236,15578.87,2132.16,31000.34,1.188751,-0.781957,0.753638,0.507643,-0.353541,-0.725494,0.301605
22 Mar 2013 16:39:34.4,31.099,-65.307,555.672413,-0.336896,0.070167,-0.938924,15618.82,2181.19,30973.92,1.188587,-0.781786,0.753709,0.507228,-0.354833,-0.725275,0.301314
22 Mar 2013 16:39:34.5,31.093,-65.308,555.670371,-0.338085,0.068663,-0.938607,15658.8,2230.1,30947.34,1.188423,-0.781613,0.753779,0.506812,-0.356124,-0.725054,0.301022
22 Mar 2013 16:39:34.6,31.086,-65.31,555.668329,-0.339276,0.067162,-0.938286,15698.81,2278.9,30920.61,1.18826,-0.781441,0.75385,0.506395,-0.357414,-0.724832,0.30073
22 Mar 2013 16:39:34.7,31.08,-65.311,555.666288,-0.340468,0.065664,-0.93796,15738.84,2327.58,30893.72,1.188096,-0.781268,0.75392,0.505976,-0.358704,-0.724608,0.300438
